"GeneSymbol","baseMean","logFC","lfcSE","stat","PValue","FDR","Bonferroni_pvalue"
"CYP27C1",44.5101959393009,3.51509349590003,0.350616507154789,10.0254649286897,1.17803850457078e-23,7.96397660145572e-21,2.23697731632945e-19
"LAMP5",80.4357418814289,3.09376390701866,0.308975521013209,10.0129741568958,1.33672361019487e-23,8.7140057346025e-21,2.53830446339904e-19
"COL14A1",5900.90025768723,2.84985266623922,0.28483866004015,10.0051470044042,1.44676657454556e-23,9.10614837420006e-21,2.74726504840457e-19
"MEOX1",414.291355324457,5.01488709008275,0.506270460245367,9.90554947182234,3.93799354273281e-23,2.39600653785007e-20,7.47785593829534e-19
"SSC5D",999.953057708377,2.26296909085768,0.229829669363339,9.84628789279655,7.11224062023928e-23,4.18773316262024e-20,1.35054337137724e-18
"KCNH1",21.6593008113217,2.37348581805477,0.241220416296413,9.83948976830472,7.60957714514682e-23,4.3405503634489e-20,1.44498260409193e-18
"IGFBP2",2735.33607763429,2.04823287565788,0.209984706874612,9.75420022792872,1.76990196672817e-22,9.78970321172401e-20,3.36086684462012e-18
"WSCD2",84.7194512749859,2.98578831406647,0.306289977010006,9.74824035449558,1.87693318999249e-22,1.0076371034392e-19,3.56410843447673e-18
"ADAMTSL1",308.902976797068,3.02103794155564,0.310027824533326,9.74440905780988,1.94909556918412e-22,1.01648118355194e-19,3.70113757632373e-18
"ABCB1",382.865717037087,2.49801337573282,0.256544140439241,9.73716792539425,2.09306243594529e-22,1.05162981942202e-19,3.97451625961651e-18
"PDE7B",218.495499413552,2.00302573466857,0.205748585394639,9.73530744246255,2.13172099482905e-22,1.05162981942202e-19,4.04792499708088e-18
"TNN",146.552762740086,4.15868538501617,0.42869859441088,9.7007208309863,2.99376014269399e-22,1.43802904959456e-19,5.68485113496162e-18
"BMERB1",739.814250544473,1.19707532193509,0.123753589599486,9.67305534982285,3.92482083512082e-22,1.83691678726821e-19,7.45284228381092e-18
"PLPPR4",263.070145486468,2.18388950640158,0.225958214244488,9.66501489535846,4.24558152395644e-22,1.93736498891942e-19,8.06193475584089e-18
"THBS4",232.551616834762,2.63461778437299,0.273179606823552,9.64426962542157,5.19798934798172e-22,2.31411950167586e-19,9.8704619728825e-18
"COL4A6",485.814822268266,2.81587146781838,0.2923108662667,9.63313989583001,5.793167115404e-22,2.51768284184451e-19,1.10006450354407e-17
"SDR16C5",1596.96150390139,-2.52969429088978,0.263712623331278,-9.59261736861174,8.58782982338428e-22,3.64543390154031e-19,1.63074300516244e-17
"SLC5A5",99.0992030960909,4.81843879102534,0.505587095580991,9.53038325768238,1.56703627246812e-21,6.39340100285364e-19,2.97564517778971e-17
"MZB1",1692.71870264835,3.9768037191518,0.417302861262191,9.5297782218013,1.57619594109688e-21,6.39340100285364e-19,2.99303847254887e-17
"SCG5",30.0029201641074,2.76188329553027,0.290004882649031,9.52357515605262,1.67321415930873e-21,6.63938653257876e-19,3.17726636711135e-17
"POU2AF1",1211.67287879294,3.61934752110364,0.38126958168164,9.49288297571506,2.2473121739981e-21,8.72769981106112e-19,4.26742108720499e-17
"ADAMTS19",18.6685115664682,4.30548109465045,0.454006214215813,9.48330872978718,2.46345316222781e-21,9.36779386878004e-19,4.67785120975439e-17
"MMP11",308.820445068374,3.72858371655543,0.394430654362614,9.4530779373137,3.29010803767511e-21,1.22559881656497e-18,6.24758615274126e-17
"FGL1",102.434619338696,-5.81478361483193,0.618417511942929,-9.40268265781024,5.31893131531052e-21,1.94172906596726e-18,1.01001186746431e-16
"HR",194.22021325156,2.11051775436948,0.224769694185143,9.38969002035946,6.01770957478252e-21,2.1537500562452e-18,1.14270287115545e-16
"STX3",2291.98377877597,-1.26255187927684,0.134649624445891,-9.37657185805369,6.81525933911101e-21,2.39228709070756e-18,1.29414959590379e-16
"DERL3",503.875171217219,2.93574146502173,0.314606575136258,9.33146887902851,1.04413688320509e-20,3.59596802436652e-18,1.98271152751815e-16
"PTGFRN",1331.98672208035,1.54530981653368,0.16572578290467,9.32449851464927,1.11509658962488e-20,3.76923297230056e-18,2.11745691403869e-16
"CYTL1",84.6550748296536,2.89875218670229,0.311128226708761,9.31690517882757,1.1978318891023e-20,3.97527735850622e-18,2.27456297421635e-16
